task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,true_concentration_m,initial_volume_ml,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,suite,method,training_seed
510001,184,diprotic,medium,acid,separated,2,0.10585722950618767,8.241847773389901,7.353,5.762,1,1,0,1,0,4,0,0.041960642510608714,5.330000000000001,5.330000000000001,0.0,5.803960642510608,5.8,measured_success,nominal_locked,ppo,404
510001,185,monoprotic,medium,acid,single,1,0.055723616798971726,13.337035778889632,2.691,1.841,1,1,0,1,0,2,0,0.02788611124995044,5.45,5.45,0.0,1.8688861112499504,1.87,measured_success,nominal_locked,ppo,404
510001,186,monoprotic,far,base,single,1,0.037583185402509406,15.080152018062657,5.78,8.357,0,0,0,0,0,50,47,0.1552462041956062,13.569999999999983,5.529999999999991,8.039999999999992,8.512246204195606,8.51,max_steps,nominal_locked,ppo,404
510001,187,diprotic,near,base,separated,2,0.08966520549173287,8.736600680794304,3.722,4.395,1,1,0,1,0,2,0,0.034546833008763045,2.85,0.0,2.85,4.3604531669912365,4.36,measured_success,nominal_locked,ppo,404
510001,188,monoprotic,medium,acid,single,1,0.11630899792016708,8.991226622861475,5.624,3.715,1,0,0,1,0,4,2,0.09193450596307784,10.23,9.17,1.06,3.8069345059630777,3.81,measured_success,nominal_locked,ppo,404
510001,189,monoprotic,medium,base,single,1,0.12740511095994342,13.575113592499253,7.181,8.382,1,0,0,1,0,3,0,0.07960867827546814,9.030000000000001,0.0,9.030000000000001,8.302391321724532,8.3,measured_success,nominal_locked,ppo,404
510001,190,diprotic,far,acid,separated,2,0.06276343633607215,8.011666822372305,5.073,2.081,1,0,0,1,0,2,1,0.08130308623447524,7.54,7.01,0.53,1.9996969137655247,2.0,measured_success,nominal_locked,ppo,404
510001,191,monoprotic,near,base,single,1,0.08512324941457258,15.548368825793496,8.75,9.211,1,0,0,1,0,32,0,0.08155497175234494,0.6400000000000002,0.0,0.6400000000000002,9.129445028247655,9.13,measured_success,nominal_locked,ppo,404
510001,192,monoprotic,far,base,single,1,0.14513986721645641,8.84308129247109,7.328,9.747,1,1,0,1,0,12,6,0.03668886539961136,14.11,3.95,10.16,9.710311134600389,9.71,measured_success,nominal_locked,ppo,404
510001,193,monoprotic,medium,base,single,1,0.11520889892924309,11.150033569464973,2.376,4.009,1,0,0,1,0,5,0,0.07130293887188088,9.61,0.0,9.61,3.9376970611281195,3.94,measured_success,nominal_locked,ppo,404
510001,194,monoprotic,near,acid,single,1,0.10504378411250669,14.277541350401721,3.191,2.532,1,0,0,1,0,2,0,0.09882155275525673,4.85,4.85,0.0,2.6308215527552568,2.63,measured_success,nominal_locked,ppo,404
510001,195,monoprotic,far,acid,single,1,0.08545713086743521,15.990050609550508,6.091,3.665,0,0,0,0,0,50,47,0.16853523141067495,16.549999999999994,10.309999999999997,6.239999999999997,3.496464768589325,3.5,max_steps,nominal_locked,ppo,404
510001,196,monoprotic,near,acid,single,1,0.10131608560107909,11.248996970414476,7.178,6.745,1,1,0,1,0,2,1,0.009079960849587287,2.24,2.24,0.0,6.735920039150413,6.74,measured_success,nominal_locked,ppo,404
510001,197,triprotic,medium,acid,separated,3,0.07580222392840578,15.981562344379874,6.389,5.444,1,0,0,1,0,4,0,0.07365332907291045,4.750000000000001,4.750000000000001,0.0,5.51765332907291,5.5200000000000005,measured_success,nominal_locked,ppo,404
510001,198,triprotic,near,acid,separated,3,0.0645684656571749,9.852468142770654,9.373,8.875,1,0,0,1,0,13,0,0.0874514944129956,0.25999999999999995,0.25999999999999995,0.0,8.962451494412996,8.96,measured_success,nominal_locked,ppo,404
510001,199,monoprotic,medium,acid,single,1,0.03417615938610457,9.609289154708383,3.21,1.801,1,1,0,1,0,2,1,0.004882290032092174,4.49,3.96,0.53,1.7961177099679078,1.8,measured_success,nominal_locked,ppo,404
510001,200,diprotic,near,base,separated,2,0.04201607411555511,10.895167146354872,5.871,6.135,1,0,0,1,0,24,0,0.09383413571793398,0.48000000000000015,0.0,0.48000000000000015,6.041165864282066,6.04,measured_success,nominal_locked,ppo,404
510001,201,diprotic,medium,base,separated,2,0.06577423596698892,12.503078380399057,5.07,7.02,1,1,0,1,0,3,1,0.00851620533940256,7.250000000000001,0.0,7.250000000000001,7.028516205339402,7.03,measured_success,nominal_locked,ppo,404
510001,202,diprotic,medium,base,separated,2,0.12716944729484575,8.149170841577018,3.33,4.715,1,1,0,1,0,3,0,0.042241811958193765,7.030000000000001,0.0,7.030000000000001,4.672758188041806,4.67,measured_success,nominal_locked,ppo,404
510001,203,diprotic,medium,acid,separated,2,0.04429894918546905,10.263137232238474,4.77,3.318,1,0,0,1,0,2,2,0.05032074525700958,4.49,3.96,0.53,3.3683207452570096,3.37,measured_success,nominal_locked,ppo,404
510001,204,monoprotic,near,base,single,1,0.03253162345276547,14.920740207123401,7.981,8.398,1,0,0,1,0,38,0,0.09754352709310155,0.7600000000000003,0.0,0.7600000000000003,8.300456472906898,8.3,measured_success,nominal_locked,ppo,404
510001,205,triprotic,near,base,separated,3,0.055597284125917405,9.876324598128463,2.262,2.577,1,0,0,1,0,1,0,0.09856162770524701,0.8200000000000001,0.0,0.8200000000000001,2.478438372294753,2.48,measured_success,nominal_locked,ppo,404
510001,206,diprotic,medium,acid,separated,2,0.037008770851590156,15.337908337557064,6.859,6.102,1,1,0,1,0,1,1,0.020067864756512677,1.71,1.71,0.0,6.081932135243488,6.08,measured_success,nominal_locked,ppo,404
510001,207,diprotic,far,base,overlapping,2,0.09786784780609989,14.139705913407912,3.707,7.29,0,0,1,0,0,50,43,2.7417555691585056,34.21000000000002,14.139999999999993,20.07000000000003,10.031755569158506,10.03,max_steps,nominal_locked,ppo,404
510001,208,monoprotic,medium,acid,single,1,0.11111977441244501,9.171631767056759,2.822,1.924,1,1,0,1,0,3,2,0.029934143375835554,4.720000000000001,3.66,1.06,1.9539341433758355,1.95,measured_success,nominal_locked,ppo,404
510001,209,diprotic,far,acid,separated,2,0.14325343132405688,9.71398251550607,6.245,3.903,1,0,0,1,0,10,0,0.06556505987985473,17.700000000000003,17.700000000000003,0.0,3.9685650598798548,3.97,measured_success,nominal_locked,ppo,404
510001,210,monoprotic,near,base,single,1,0.1655777668628346,9.770539519744048,4.515,5.109,1,0,0,1,0,6,0,0.08060072942176255,3.09,0.0,3.09,5.028399270578237,5.03,measured_success,nominal_locked,ppo,404
510001,211,triprotic,medium,acid,separated,3,0.14391702583885593,10.937426096419742,8.336,7.37,0,0,0,1,1,6,0,0.10443410430483713,4.95,4.95,0.0,7.474434104304837,7.47,measured_success,nominal_locked,ppo,404
510001,212,monoprotic,medium,acid,single,1,0.08320249117467285,8.656726206070232,3.141,2.241,1,0,0,1,0,4,2,0.05212628307128364,6.0,3.66,2.34,2.2931262830712837,2.29,measured_success,nominal_locked,ppo,404
510001,213,diprotic,near,acid,separated,2,0.08003480523283564,8.849872935099665,2.402,1.9,1,1,0,1,0,1,1,0.017121786714856757,3.06,3.06,0.0,1.8828782132851432,1.8800000000000001,measured_success,nominal_locked,ppo,404
510001,214,monoprotic,medium,acid,single,1,0.09098518425003888,9.021249144330614,2.914,2.203,1,0,0,1,0,1,0,0.08214105383394843,3.06,3.06,0.0,2.2851410538339483,2.29,measured_success,nominal_locked,ppo,404
510001,215,triprotic,medium,acid,separated,3,0.06383331287128849,11.727641014161865,6.183,4.663,1,1,0,1,0,4,0,0.027448592347255385,5.630000000000001,5.630000000000001,0.0,4.690448592347256,4.69,measured_success,nominal_locked,ppo,404
510001,216,diprotic,medium,base,separated,2,0.056263492778513426,14.42957855130812,6.032,7.253,1,1,0,1,0,6,5,0.006917138968510983,6.569999999999999,2.09,4.4799999999999995,7.259917138968511,7.26,measured_success,nominal_locked,ppo,404
510001,217,diprotic,near,acid,overlapping,2,0.11724228317981372,8.288312919215665,4.496,4.174,1,0,0,1,0,1,1,0.09292276703933222,1.79,1.79,0.0,4.081077232960668,4.08,measured_success,nominal_locked,ppo,404
510001,218,monoprotic,near,acid,single,1,0.05664402313800447,14.97901795140708,5.707,5.087,1,1,0,1,0,1,0,0.02841696440838959,1.71,1.71,0.0,5.115416964408389,5.12,measured_success,nominal_locked,ppo,404
510001,219,monoprotic,medium,acid,single,1,0.10903871911354088,10.391912118288255,6.915,5.23,0,0,0,1,1,8,4,0.1035387528917866,10.71,8.24,2.47,5.333538752891787,5.33,measured_success,nominal_locked,ppo,404
510001,220,diprotic,near,base,separated,2,0.03439677046800451,13.998875841527683,2.762,3.22,1,1,0,1,0,3,2,0.04735906403574708,3.3800000000000003,1.06,2.3200000000000003,3.172640935964253,3.17,measured_success,nominal_locked,ppo,404
510001,221,diprotic,near,base,separated,2,0.17249074129014705,10.884651858281558,4.16,4.697,1,1,0,1,0,3,2,0.0306489120285649,1.76,0.23,1.53,4.666351087971435,4.67,measured_success,nominal_locked,ppo,404
510001,222,monoprotic,far,acid,single,1,0.04433966760042629,14.55750995025082,6.564,3.081,1,1,0,1,0,6,5,0.01693179119940824,12.8,8.39,4.41,3.0640682088005917,3.06,measured_success,nominal_locked,ppo,404
510001,223,triprotic,far,acid,separated,3,0.031206990657469878,12.006191218512097,6.032,3.287,0,0,0,1,1,37,35,0.10111492081970308,24.889999999999993,15.879999999999992,9.010000000000002,3.185885079180297,3.19,measured_success,nominal_locked,ppo,404
510001,224,diprotic,medium,acid,separated,2,0.16785009248830174,14.357013681647498,5.212,3.717,1,0,0,1,0,13,0,0.07869510893180065,21.71,21.71,0.0,3.7956951089318007,3.8000000000000003,measured_success,nominal_locked,ppo,404
510001,225,diprotic,near,acid,separated,2,0.09760472351031445,13.288005163272384,2.932,2.412,1,0,0,1,0,3,2,0.0607325130237788,4.65,3.06,1.59,2.4727325130237787,2.47,measured_success,nominal_locked,ppo,404
510001,226,monoprotic,medium,base,single,1,0.06772567549174696,13.035964017932606,3.23,4.316,1,0,0,1,0,3,1,0.07355502740590847,4.420000000000001,0.23,4.19,4.389555027405908,4.39,measured_success,nominal_locked,ppo,404
510001,227,diprotic,near,acid,separated,2,0.06360473972643652,15.94451367841787,4.972,4.371,1,1,0,1,0,2,0,0.042493653798512554,2.85,2.85,0.0,4.413493653798513,4.41,measured_success,nominal_locked,ppo,404
510001,228,diprotic,medium,acid,separated,2,0.10170526975362305,10.114866422827319,5.632,4.093,1,0,0,1,0,4,1,0.06671435614576637,8.89,7.83,1.06,4.026285643854234,4.03,measured_success,nominal_locked,ppo,404
510001,229,diprotic,medium,acid,separated,2,0.15409286878087222,10.293382157437492,5.515,4.802,1,0,0,1,0,8,0,0.09538102292137118,5.49,5.49,0.0,4.897381022921371,4.9,measured_success,nominal_locked,ppo,404
510001,230,monoprotic,medium,acid,single,1,0.06907127630665046,15.606861754793023,8.064,6.976,1,0,0,1,0,2,0,0.06891136454972813,4.19,4.19,0.0,7.044911364549728,7.04,measured_success,nominal_locked,ppo,404
510001,231,triprotic,medium,base,separated,3,0.03173090740495517,9.117974868594276,2.213,3.971,1,0,0,1,0,3,2,0.05801688623454737,5.250000000000001,0.53,4.720000000000001,3.9129831137654527,3.91,measured_success,nominal_locked,ppo,404
510001,232,monoprotic,medium,base,single,1,0.16085186592839115,13.200856745370348,7.429,8.924,1,0,0,1,0,7,3,0.05401707237652431,11.8,1.1600000000000001,10.64,8.978017072376524,8.98,measured_success,nominal_locked,ppo,404
510001,233,triprotic,near,acid,separated,3,0.13729864394887123,9.682756954589042,2.517,1.953,1,1,0,1,0,1,1,0.03270111711419399,3.06,3.06,0.0,1.920298882885806,1.92,measured_success,nominal_locked,ppo,404
510001,234,triprotic,medium,base,separated,3,0.16749065274792285,11.647751190485984,2.35,3.269,0,0,0,1,1,9,0,0.10177273365176909,10.429999999999998,0.0,10.429999999999998,3.167227266348231,3.17,measured_success,nominal_locked,ppo,404
510001,235,triprotic,far,base,separated,3,0.07648945883233628,12.041553894292822,4.707,7.377,1,1,0,1,0,6,1,0.02304570152693497,15.53,0.33,15.2,7.400045701526935,7.4,measured_success,nominal_locked,ppo,404
510001,236,monoprotic,far,acid,single,1,0.03697222811670834,15.451582973163159,9.161,6.396,1,1,0,1,0,31,6,0.0074135246204134475,10.8,7.860000000000001,2.9400000000000004,6.403413524620413,6.4,measured_success,nominal_locked,ppo,404
510001,237,diprotic,medium,acid,separated,2,0.07930299274548953,9.648103836750042,2.524,1.729,1,1,0,1,0,2,1,0.0048785139649774045,4.12,4.12,0.0,1.7241214860350227,1.72,measured_success,nominal_locked,ppo,404
510001,238,diprotic,medium,acid,separated,2,0.09785313834755804,14.639670109979635,3.653,2.632,0,0,0,1,1,4,0,0.10004073900711807,7.530000000000001,7.530000000000001,0.0,2.732040739007118,2.73,measured_success,nominal_locked,ppo,404
510001,239,diprotic,medium,acid,overlapping,2,0.07402369813540965,10.443256482092647,3.647,2.166,1,1,0,1,0,1,0,0.03681191577584331,5.46,5.46,0.0,2.2028119157758432,2.2,measured_success,nominal_locked,ppo,404
510001,240,triprotic,medium,base,separated,3,0.04543177993857628,14.830706508260068,4.283,5.393,1,0,0,1,0,3,0,0.06102460392093878,5.250000000000001,0.0,5.250000000000001,5.331975396079061,5.33,measured_success,nominal_locked,ppo,404
510001,241,monoprotic,near,base,single,1,0.08026878012004533,13.641794402470499,4.615,5.062,1,0,0,1,0,3,0,0.06729972134685358,2.06,0.0,2.06,4.994700278653147,4.99,measured_success,nominal_locked,ppo,404
510001,242,monoprotic,near,acid,single,1,0.178645953997114,11.35173326013721,5.032,4.554,1,0,0,1,0,5,0,0.07477381737527544,4.44,4.44,0.0,4.628773817375276,4.63,measured_success,nominal_locked,ppo,404
510001,243,diprotic,near,acid,separated,2,0.04603582058364091,13.748937471571196,5.377,4.751,1,0,0,1,0,2,2,0.06009023896499688,2.24,1.71,0.53,4.811090238964997,4.8100000000000005,measured_success,nominal_locked,ppo,404
510001,244,diprotic,medium,acid,separated,2,0.08512035507167681,14.865074005655828,3.46,1.948,1,0,0,1,0,4,0,0.07110112507059574,11.33,11.33,0.0,2.0191011250705957,2.02,measured_success,nominal_locked,ppo,404
510001,245,diprotic,near,acid,separated,2,0.046859367868466534,14.388861720953106,7.225,6.534,1,1,0,1,0,3,1,0.00025167537787229577,2.5700000000000003,1.71,0.8600000000000001,6.5337483246221275,6.53,measured_success,nominal_locked,ppo,404
510001,246,monoprotic,near,acid,single,1,0.03687644396840975,9.040391162883395,7.539,7.02,1,1,0,1,0,3,2,0.0387714757689519,2.7800000000000002,1.71,1.07,7.0587714757689515,7.0600000000000005,measured_success,nominal_locked,ppo,404
510001,247,diprotic,far,base,separated,2,0.03376205961951893,15.66171859450723,2.565,5.922,1,0,0,1,0,6,4,0.06481711282917413,13.3,1.9,11.4,5.857182887170826,5.86,measured_success,nominal_locked,ppo,404
510001,248,triprotic,medium,base,separated,3,0.034707777813104294,15.653994511653394,2.874,4.508,1,0,0,1,0,3,2,0.0762559815822117,5.250000000000001,0.53,4.720000000000001,4.431744018417788,4.43,measured_success,nominal_locked,ppo,404
510001,249,triprotic,near,base,separated,3,0.1710779463329627,11.34756187209127,6.311,6.683,1,0,0,1,0,34,0,0.09106628393234928,3.320000000000002,0.0,3.320000000000002,6.5919337160676506,6.59,measured_success,nominal_locked,ppo,404
510001,250,diprotic,far,acid,separated,2,0.07034030791600426,14.642244993757307,4.656,1.981,1,1,0,1,0,2,1,0.04219756482778059,7.21,7.21,0.0,1.9388024351722195,1.94,measured_success,nominal_locked,ppo,404
510001,251,triprotic,medium,acid,overlapping,3,0.06634070820677271,14.592496731478665,5.951,4.27,1,1,0,1,0,3,0,0.04950923308897082,7.83,7.83,0.0,4.31950923308897,4.32,measured_success,nominal_locked,ppo,404
510001,252,diprotic,medium,base,separated,2,0.030923826968307304,14.19744069742428,4.569,5.485,1,1,0,1,0,10,6,0.001752384235925497,8.59,3.97,4.619999999999999,5.483247615764075,5.48,measured_success,nominal_locked,ppo,404
510001,253,monoprotic,near,base,single,1,0.03512397000449969,15.031503719049574,8.184,8.793,1,0,0,1,0,15,0,0.09464282655491729,1.18,0.0,1.18,8.698357173445082,8.700000000000001,measured_success,nominal_locked,ppo,404
510001,254,triprotic,near,acid,overlapping,3,0.09197808791754135,11.238431342200553,3.179,2.618,1,1,0,1,0,6,0,0.04912188651479399,8.780000000000001,8.780000000000001,0.0,2.667121886514794,2.67,measured_success,nominal_locked,ppo,404
510001,255,monoprotic,near,base,single,1,0.13419962334557886,8.174912220535699,5.117,5.575,1,1,0,1,0,3,0,0.018716178440510767,1.86,0.0,1.86,5.556283821559489,5.5600000000000005,measured_success,nominal_locked,ppo,404
510001,256,triprotic,medium,base,separated,3,0.07376331690405041,13.748460888411888,2.348,3.813,1,0,0,1,0,10,0,0.05440376237251732,12.479999999999997,0.0,12.479999999999997,3.758596237627483,3.7600000000000002,measured_success,nominal_locked,ppo,404
510001,257,monoprotic,medium,acid,single,1,0.050497419299499434,10.532324924528538,3.889,2.846,1,0,0,1,0,22,21,0.09890570267505794,16.740000000000002,9.49,7.250000000000002,2.747094297324942,2.75,measured_success,nominal_locked,ppo,404
510001,258,triprotic,near,acid,separated,3,0.03931869706229322,14.267534326508162,5.897,5.503,1,1,0,1,0,2,2,0.030083523127318657,2.24,1.71,0.53,5.533083523127319,5.53,measured_success,nominal_locked,ppo,404
510001,259,triprotic,far,acid,separated,3,0.1181000542792514,12.809623588006042,5.936,3.839,1,0,0,1,0,7,0,0.08268440073872663,14.14,14.14,0.0,3.9216844007387266,3.92,measured_success,nominal_locked,ppo,404
510001,260,monoprotic,medium,base,single,1,0.03578703378625663,13.050422333665622,7.858,9.234,1,1,0,1,0,6,6,0.008071372929594034,6.9,2.18,4.720000000000001,9.225928627070406,9.23,measured_success,nominal_locked,ppo,404
510001,261,monoprotic,far,base,single,1,0.05452973444416395,14.17903473040283,3.079,5.091,1,1,0,1,0,5,4,0.02531395042009077,6.609999999999999,2.23,4.38,5.065686049579909,5.07,measured_success,nominal_locked,ppo,404
510001,262,monoprotic,far,base,single,1,0.15219049992052677,15.197633060825261,5.96,8.215,1,1,0,1,0,8,3,0.02409819947704861,20.45,2.0,18.45,8.239098199477048,8.24,measured_success,nominal_locked,ppo,404
510001,263,monoprotic,near,acid,single,1,0.03705539688716077,14.814685834749552,3.593,3.076,1,0,0,1,0,1,1,0.07029286994072903,1.79,1.79,0.0,3.005707130059271,3.0100000000000002,measured_success,nominal_locked,ppo,404
510001,264,triprotic,medium,base,separated,3,0.13796451720118064,9.843276963970997,6.003,6.843,1,0,0,1,0,8,0,0.08826495490889563,5.1499999999999995,0.0,5.1499999999999995,6.754735045091104,6.75,measured_success,nominal_locked,ppo,404
510001,265,diprotic,near,acid,separated,2,0.053320792655106974,14.093724509748832,2.744,2.268,1,1,0,1,0,2,1,0.03432654252344669,4.12,3.06,1.06,2.233673457476553,2.23,measured_success,nominal_locked,ppo,404
510001,266,triprotic,near,base,separated,3,0.09534257064056739,11.471180845882458,5.136,5.443,1,0,0,1,0,6,0,0.05089389273487477,0.52,0.0,0.52,5.392106107265125,5.39,measured_success,nominal_locked,ppo,404
510001,267,monoprotic,near,acid,single,1,0.03599454596033697,12.036861565589296,6.17,5.605,1,1,0,1,0,4,2,0.04329872812225233,3.3,1.94,1.36,5.648298728122253,5.65,measured_success,nominal_locked,ppo,404
510001,268,monoprotic,near,acid,single,1,0.05418071855971773,9.481763037009177,5.49,4.955,1,1,0,1,0,3,2,0.02746403405278741,3.3000000000000003,2.24,1.06,4.9824640340527875,4.98,measured_success,nominal_locked,ppo,404
510001,269,monoprotic,medium,acid,single,1,0.057589328294180266,15.768709400523775,6.591,4.915,1,0,0,1,0,8,6,0.06107847927519128,8.500000000000002,6.060000000000001,2.4400000000000004,4.976078479275191,4.98,measured_success,nominal_locked,ppo,404
